kernel,count,total_us,mean_us
ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<4096ul>),11016,9537775.550999936,865.8111429738503
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8::Params),1280,4065429.8129999447,3176.1170414062067
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),11016,3730308.984999845,338.62645107115515
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nt_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nt_align8::Params),640,2243220.0130000226,3505.0312703125355
ampere_bf16_s16816gemm_bf16_64x128_ldg8_f2f_stages_64x3_tn,9968,1898711.5769998003,190.48069592694625
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nt_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nt_align8::Params),9840,1501620.1720001586,152.60367601627627
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8::Params),19680,1152839.606999535,58.57924832314711
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::BFloat16>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::BFloat16, 8, true>(c10::BFloat16*, long, c10::BFloat16*, c10::BFloat16 const*, float, int, int, long)",21760,1061030.1070000129,48.76057477022118
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,640,512241.41199999553,800.377206249993
kernel_diffkv_decode_sm89,10160,452373.7439998612,44.52497480313594
kernel_diffkv_prefill_sm89,720,158318.53000000078,219.8868472222233
"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&, float)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&, float)), true, true, false, false>(c10::BFloat16*, c10::BFloat16 const*, int, float, float, float)",10880,151454.38000024128,13.92043933825747
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params),727,72394.1459999485,99.57929298479849
