kernel,count,total_us,mean_us
ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<4096ul>),8514,27233238.297999837,3198.6420364105984
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8::Params),12480,8062325.031000083,646.0196338942375
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),8514,7373878.557999805,866.0886255578816
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::BFloat16>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::BFloat16, 8, true>(c10::BFloat16*, long, c10::BFloat16*, c10::BFloat16 const*, float, int, int, long)",16512,2742620.6809997866,166.09863620395996
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nt_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_nt_align8::Params),4160,2519213.6220000284,605.5801975961607
kernel_diffkv_prefill_sm89,4192,1914119.8199999703,456.61255248090896
kernel_diffkv_decode_sm89,4064,1165796.53900031,286.85938459653295
"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&, float)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&, float)), true, true, false, false>(c10::BFloat16*, c10::BFloat16 const*, int, float, float, float)",8256,275643.24300003087,33.387020712213044
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",4449,113207.25700008345,25.445551135105294
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8::Params),1952,97085.34900002927,49.73634682378548
reshape_and_cache_kernel_flash_diffkv,8256,71841.53899990823,8.701736797469504
"void vllm::rotary_embedding_kernel<c10::BFloat16, c10::BFloat16, true>(long const*, c10::BFloat16*, c10::BFloat16*, c10::BFloat16 const*, int, long, long, long, int, int, int, long, bool)",8256,69656.7389996667,8.437105014494513
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8::Params),2304,61192.00200008601,26.559028645870665
ampere_bf16_s16816gemm_bf16_64x128_ldg8_f2f_stages_64x3_tn,1088,50369.15999998897,46.295183823519274
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_nt,1952,48167.71399987489,24.676082991739186
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_tn,1952,47611.35200026631,24.391061475546266
ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn,128,35033.01899998635,273.69546093739336
ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_nt,1056,30715.26400015503,29.086424242571052
ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn,161,27173.482999922708,168.77939751504786
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nt_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nt_align8::Params),896,25172.7559999153,28.09459374990547
ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,1056,24510.897999979556,23.211077651495792
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8::Params),1952,24410.491999976337,12.505374999987877
